Name,Genres,Budget(USD)_Inflated,Domestic(USD)_Inflated,Domestic_Percentage,Foreign(USD)_Inflated,Foreign_Percentage,Worldwide(USD)_Inflated,Runtime(mins),Rating,Audience_Score,Critics_Score,plot_summary,Month,Day,Year,Foreign_higher,emotion,emotion_score,drama,comedy,thriller,action,adventure,romance film,horror,fantasy,mystery,crime,indie,biography,family,sci-fi,period piece,animation,teen,film adaptation,musical,history,coming of age,sports,war,Worldwide_profit
jumanji: welcome to the jungle,"comedy, action, adventure, fantasy",104952899.00726016,471723025.7701486,0.4194031349979853,653025423.6481291,0.5805968650020147,1124748449.4182775,119,pg-13,0.87,0.77,"Four high school kids discover an old video game console and are drawn into the game's jungle setting, literally becoming the adult avatars they chose. What they discover is that you don't just play Jumanji -- you must survive it. To beat the game and return to the real world, they'll have to go on the most dangerous adventure of their lives, discover what Alan Parrish left 20 years ago, and change the way they think about themselves -- or they'll be stuck in the game forever.",Dec,20,2017,1,neutral,0.8678054213523865,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.716697299999998
jumper,"drama, thriller, action, adventure, sci-fi, film adaptation",113265692.87822492,110069716.69626346,0.356111471311958,199018098.6744496,0.6438885286880419,309087815.37071306,88,pg-13,0.44,0.15,"Aimless David Rice (Hayden Christensen) has the ability to instantly transport himself to any place he can imagine. He uses that gift to globe-trot, living on money he steals by ""jumping"" into bank vaults. He's captured by the evil Roland Cox (Samuel L. Jackson), who knows how to keep David from jumping. David escapes and reunites with his high school crush, Millie (Rachel Bilson), then forms an alliance with fellow jumper Griffin (Jamie Bell) and prepares for mortal combat with Cox.",Feb,14,2008,1,neutral,0.5396896004676819,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.728874096969697
jumping the broom,"comedy, romance film",9320959.542595845,49661265.514167406,0.97737844214991,1149416.7891265044,0.0226215578500899,50810682.30329391,112,pg-13,0.58,0.57,"Sabrina Watson (Paula Patton) is a successful corporate lawyer who comes from an old-money family. When she meets Jason Taylor (Laz Alonso), she thinks she's found Mr. Right and eagerly accepts the Wall Street worker's marriage proposal after a whirlwind courtship. However, when Sabrina's aristocratic parents (Angela Bassett, Brian Stokes Mitchell) meet Jason's postal-worker mother (Loretta Devine) at their estate on Martha's Vineyard, the class division seems very wide indeed.",May,6,2011,0,neutral,0.6747976541519165,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.451228714285715
junebug,"drama, comedy, indie, family",1460494.415619495,3912213.246670201,0.7880292231059524,1052340.264747224,0.2119707768940477,4964553.511417424,106,r,0.73,0.86,"On the way to meet with an independent artist in the South, newlywed art dealer Madeleine (Embeth Davidtz) is convinced by her husband, George (Alessandro Nivola), that they should stop to meet his family in North Carolina. Madeleine's affluent lifestyle clashes with the family, but she befriends George's wide-eyed and pregnant sister-in-law, Ashley (Amy Adams), who is nearing her due date. Through the family, Madeleine gains greater insight into George's character.",Aug,3,2005,0,neutral,0.5419633984565735,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.3992279999999995
juno,"drama, comedy, romance film, indie, teen, coming of age",9817239.29697786,201246764.9268931,0.6175220958956015,124647265.85272124,0.3824779041043986,325894030.7796143,96,pg-13,0.88,0.93,"When precocious teen Juno MacGuff becomes pregnant, she chooses a failed rock star and his wife to adopt her unborn child. Complications occur when Mark, the prospective father, begins viewing Juno as more than just the mother of his future child, putting both his marriage and the adoption in jeopardy.",Dec,25,2007,0,fear,0.9188398122787476,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,33.19609728571428
jupiter ascending,"action, adventure, sci-fi",217771140.04113296,57767163.65728914,0.2575218044396063,166552341.18229666,0.7424781955603937,224319504.8395857,127,pg-13,0.38,0.27,"Jupiter Jones (Mila Kunis) was born under signs that predicted future greatness, but her reality as a woman consists of cleaning other people's houses and endless bad breaks. Caine (Channing Tatum), a genetically engineered hunter, arrives on Earth to locate her, making Jupiter finally aware of the great destiny that awaits her: Jupiter's genetic signature marks her as the next in line for an extraordinary inheritance that could alter the balance of the cosmos.",Feb,6,2015,1,neutral,0.7816239595413208,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0300699385474856
jurassic park iii,"thriller, action, adventure, horror, sci-fi",161132951.79531407,313900634.4198029,0.4912725135867903,325053562.5655082,0.5087274864132098,638954196.985311,92,pg-13,0.37,0.49,"After being persuaded by a wealthy businessman to conduct an aerial tour of Isla Sorna, InGen's second site for a failed Jurassic Park experiment, Dr. Alan Grant (Sam Neill) discovers the true reason for his invitation. A tragic accident maroons the party of seven, and they must attempt to escape with their lives.",Jul,18,2001,1,sadness,0.5761836171150208,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.9653850430107527
jurassic world,"action, adventure, sci-fi",261568687.7589027,793551495.0926945,0.390487533680221,1238655493.985097,0.6095124663197791,2032206989.077792,124,pg-13,0.78,0.72,"Located off the coast of Costa Rica, the Jurassic World luxury resort provides a habitat for an array of genetically engineered dinosaurs, including the vicious and intelligent Indominus rex. When the massive creature escapes, it sets off a chain reaction that causes the other dinos to run amok. Now, it's up to a former military man and animal expert (Chris Pratt) to use his special skills to save two young brothers and the rest of the tourists from an all-out, prehistoric assault.",Jun,12,2015,1,disgust,0.368357390165329,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.769305288372094
jurassic world: fallen kingdom,"action, adventure, sci-fi",193268160.7721868,474893704.3141134,0.3192434036427567,1012666254.3108552,0.6807565963572432,1487559958.6249688,128,pg-13,0.48,0.47,"Three years after the destruction of the Jurassic World theme park, Owen Grady and Claire Dearing return to the island of Isla Nublar to save the remaining dinosaurs from a volcano that's about to erupt. They soon encounter terrifying new breeds of gigantic dinos while uncovering a conspiracy that threatens the entire planet.",Jun,22,2018,1,fear,0.9586486220359802,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.696870258823529
just getting started,"comedy, crime",25655153.0906636,7078029.339766237,0.7950730296559271,1824334.4378471207,0.2049269703440729,8902363.777613359,91,pg-13,0.12,0.05,"Duke Diver is living the high life as the freewheeling manager of a luxurious resort in Palm Springs, Calif. He soon faces competition from Leo, a former military man who likes the same woman that Duke is interested in. When Diver's past suddenly catches up with him, he must put aside his differences and reluctantly team up with Leo to stop whoever is trying to kill him.",Dec,8,2017,0,neutral,0.6911349892616272,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34700099999999995
just go with it,"comedy, romance film",106525251.91538107,137188690.81987926,0.4792563392257143,149064571.97789836,0.5207436607742857,286253262.7977776,117,pg-13,0.59,0.19,"His heart recently broken, plastic surgeon Danny Maccabee (Adam Sandler) pretends to be married so he can enjoy future dates with no strings attached. His web of lies works, but when he meets Palmer (Brooklyn Decker) -- the gal of his dreams -- she resists involvement. Instead of coming clean, Danny enlists Katherine (Jennifer Aniston), his assistant, to pose as his soon-to-be-ex-wife. Instead of solving Danny's problems, the lies create more trouble.",Feb,11,2011,1,anger,0.3323805034160614,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6871869125
just like heaven,"comedy, romance film, fantasy",84708676.10593072,70568359.03817679,0.4697719828910434,79649963.05904388,0.5302280171089567,150218322.09722066,95,pg-13,0.75,0.54,"David (Mark Ruffalo) is a recently widowed architect moving into a new apartment in San Francisco. But the apartment isn't entirely empty; it's haunted by the ghost of a woman named Elizabeth (Reese Witherspoon). And although Elizabeth can't remember much about her life, she's convinced that she isn't really dead. While David recruits Darryl (Jon Heder), an absent-minded psychic, to get to the bottom of Elizabeth's identity, he and Elizabeth begin to fall in love.",Sep,16,2005,1,fear,0.8360998034477234,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7733522586206893
just married,"comedy, romance film",28809166.787785668,85104040.59910873,0.5526234226408947,68896020.0432918,0.4473765773591053,154000060.64240053,95,pg-13,0.47,0.2,"Tom (Ashton Kutcher) and Sarah (Brittany Murphy) are two lovebirds from different worlds. He's an average guy with a fondness for beer who works a low-level job, while she's an aspiring writer from a wealthy and cultured family. The disapproval of family and friends doesn't prevent the pair from marrying, but their disastrous honeymoon in Italy, with an unwelcome appearance by Sarah's ex-boyfriend, Peter (Christian Kane), nearly succeeds in tearing them apart.",Jan,10,2003,0,disgust,0.5745331048965454,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.345522894736842
just my luck,"comedy, romance film, fantasy",40113597.28885757,24822652.159463715,0.4540538033310093,29846314.33164566,0.5459461966689907,54668966.49110937,108,pg-13,0.48,0.15,"As the luckiest woman in the world, Ashley (Lindsay Lohan) has a wonderful life, which all changes after she kisses a stranger (Chris Pine) at a costume party. She sees everything turn into a living hell, as she realizes that she has unwittingly exchanged her good fortune for the stranger's bad luck.",May,12,2006,1,neutral,0.645378828048706,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36285375
just visiting,"drama, comedy, adventure, fantasy, sci-fi",69304495.39583401,8284553.69026252,0.2955812706793931,19743452.5200785,0.7044187293206069,28028006.210341018,88,pg-13,0.53,0.33,"Just Visiting is an American retelling of the 1993 French comedy blockbuster Les Visiteurs in which stars Jean Reno and Christian Clavier reprise their popular roles for original director Jean-Marie Gaubert. In the film, A French nobleman, Count Thibault of Malfete (Jean Reno) and his servant André (Christian Clavier) find themselves in modern day Chicago -- transported from the 12th century due to a wizard's flawed time-travel potion.",Apr,6,2001,1,neutral,0.7283185720443726,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4044183
just wright,"drama, comedy, romance film, sports",16224589.604116768,29123629.133225124,0.9850326040754694,442528.3855505522,0.0149673959245305,29566157.518775675,101,pg,0.61,0.47,"Physical therapist Leslie Wright (Queen Latifah) lands the dream job of working with basketball superstar Scott McKnight (Common). All goes well until Leslie finds that she is falling in love with him. Scott, however, is oblivious to Leslie's romantic overtures and focuses his attention on Morgan (Paula Patton), Leslie's gorgeous friend, who would love to be the basketball player's trophy wife.",May,14,2010,0,neutral,0.4692945480346679,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.8223054166666668
justice league,"action, adventure, fantasy, sci-fi",349842996.69086725,267075152.25937733,0.3463116306652548,504123758.23153967,0.6536883693347453,771198910.490917,120,pg-13,0.67,0.39,"Fueled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne enlists newfound ally Diana Prince to face an even greater threat. Together, Batman and Wonder Woman work quickly to recruit a team to stand against this newly awakened enemy. Despite the formation of an unprecedented league of heroes -- Batman, Wonder Woman, Aquaman, Cyborg and the Flash -- it may be too late to save the planet from an assault of catastrophic proportions.",Nov,17,2017,1,fear,0.749565064907074,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.2044143166666665
juwanna mann,"comedy, romance film, sports",25346739.15903781,22212083.55537503,0.9855811513349726,324958.1943466386,0.0144188486650272,22537041.74972167,91,pg-13,0.39,0.1,"When pro basketball star Jamal Jeffries (Miguel A. Núñez Jr.) gets booted from the big leagues after an outrageous on-court stunt, his unwillingness to give up the sport leads to desperate measures. Dressed in drag, Jamal calls himself Juwanna Mann and becomes a star player on a women's basketball team, helping them climb the ranks. He also quickly develops a crush on team captain Michelle (Vivica A. Fox), but cannot act on his feelings for fear of his true identity being discovered.",Jun,21,2002,0,fear,0.6889998316764832,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8891495512820514
k-19: the widowmaker,"drama, thriller, action, adventure, period piece, history, war",146231187.45598736,57142218.44199163,0.5351649304464479,49632749.780089326,0.4648350695535522,106774968.22208096,138,pg-13,0.53,0.59,"Follows Captain Alexi Vostrikov (Harrison Ford) who, at the height of the Cold War, is ordered to take over command of the nuclear missile submarine K-19, pride of the Soviet Navy. His assignment: Prepare the K-19 for sea and take her out on patrol -- no matter what the cost. But problems with the K-19 arise that may lead to a core meltdown and explosion that will certainly kill all aboard, and possibly trigger a nuclear war. Vostrikov must choose between his orders and the lives of his men.",Jul,19,2002,0,neutral,0.526522696018219,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.7301791777777779
k-pax,"drama, mystery, sci-fi",83165394.47500081,87217082.54789399,0.7744205382384726,25405295.39972785,0.2255794617615274,112622377.94762184,120,pg-13,0.74,0.42,"Tells the story of a mysterious patient (Kevin Spacey) at a mental hospital who claims to be from a distant planet called K-PAX. As his psychiatrist (Jeff Bridges) tries to figure out exactly how to help the patient, he gradually begins to realize that the so-called alien is having a remarkable effect on the mental health of the hospital's other patients.",Oct,26,2001,0,neutral,0.388082355260849,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.3541976041666666
